@relation article
@attribute ArchivesID string
@attribute Category string
@attribute Department string
@attribute ReadCount string
@attribute Title string
@data
"40611219","教育文化類","臺北市政府體育局","1352","2017臺北世界大學運動會臺北市以外場地整修場館經費是否也由臺北市負擔？"
"40552664","教育文化類","臺北市政府體育局","1453","臺北市政府有何機制監督運用辦理2017臺北世界大學運動會經費？"
"40542975","市政服務類","臺北市政府資訊局應用服務組","1246","對於愛台北如有相關問題，可後送何處？"
"40542974","市政服務類","臺北市政府資訊局應用服務組","483","誰可以使用愛台北？"
"40542973","市政服務類","臺北市政府資訊局應用服務組","1327","使用愛台北需要付費嗎？"
"40542972","市政服務類","臺北市政府資訊局應用服務組","1366","我在哪邊可以取得愛台北服務？"
"40542604","市政服務類","臺北市政府資訊局應用服務組","1317","愛台北提供什麼功能及資訊？"
"913387","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處大眾運輸科","1502","每年度公車手冊發行時為何時？"
"40553306","教育文化類","臺北市政府體育局","1540","由於辦理2017臺北世界大學運動會所需經費、資源龐大臺北市政府是否有引進民間資源規劃？"
"40437927","醫療保健;消防服務類","臺北市政府消防局","942","我可以自願付費請消防局救護車送往指定醫療機構？"
"40553307","教育文化類","臺北市政府體育局","1568","報載2017臺北世界大學運動會舉辦經費由400多億降為198.58億是何原因？"
"40364975","交通捷運類","臺北市政府交通局","10658","仰德大道連續假日交通管制計畫內容為何?"
"40364974","交通捷運類","臺北市政府交通局","2710","哪一車種可以申請仰德大道通行證？"
"40364943","交通捷運類","臺北市政府交通局","3358","哪些地區的居民可以申請仰德大道通行證？"
"40364451","交通捷運類","臺北市政府交通局","4350","申請仰德大道通行證需要準備什麼資料？"
"40364340","交通捷運類","臺北市政府交通局","2610","我不是中華民國國籍的人，但住在陽明山上怎麼申請仰德大道通行證？"
"40364338","交通捷運類","臺北市政府交通局","2675","我有車子，但車主不是我本人如何申請仰德大道通行證？"
"40364337","交通捷運類","臺北市政府交通局","3026","申請仰德大道通行證的途徑有哪些？"
"40364336","交通捷運類","臺北市政府交通局","2635","連續假日臨時需要通行仰德大道該如何申請？"
"40553309","教育文化類","臺北市政府體育局","1299","為什麼要規劃花費50多億預算進行場館整修？"
"40553311","教育文化類","臺北市政府體育局","1538","辦理2017臺北世界大學運動會為何要興建選手村？"
"40188543","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","2796","商品標示：寵物飼料適用法規疑義"
"40187905","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","4261","商品標示：廠商資料標示疑義"
"40187901","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","2579","商品標示:產品標示環保標章圖樣是否適用商品標示法疑義"
"40187275","都市發展;觀光休閒;工商財經;建設服務類","臺北市商業處","2612","商品標示：網路販售商品未於網頁上標示產地、廠商資訊是否違反商品標示法疑義"
"40187274","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","3345","商品標示：來店消費顧客發送贈品適用法規疑義"
"40179175","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","2764","食品器具、食品容器、食品包裝等商品應如何標示？"
"7791514","警政服務類","臺北市政府警察局","3925","如何檢舉人口販運案件?"
"40553948","教育文化類","臺北市政府體育局","2960","為什麼臺北市舉辦世大運，選手村卻興建在新北市林口區？"
"40553951","教育文化類","臺北市政府體育局","1392","臺北市辦理2017臺北世界大學運動會是否有足夠標準場館？"
"40553953","教育文化類","臺北市政府體育局","1466","辦理2017臺北世界大學運動會共需要多少場館？"
"39943115","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","2944","商品標示：無時效性商品，是否仍需標示有效日期或有效期間。"
"39941820","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","3176","商品標示：服飾商品除依服飾標示基準規定標示，是否須依商品標示法第9條規定標示。"
"39940504","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","3546","商品標示：國曆或西曆製造日期如何標示及排列，暨可否以歐洲4位數製造日期標示。"
"39939851","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","2929","商品標示：商品內容之重量、容量或數量或度量等是否需全部標示。"
"39939197","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","2830","商品標示：商品由其商品名稱即可知其材質，應否標示「主要成份或材料」。"
"39937963","都市發展;觀光休閒;工商財經;環保生態;建設服務類","臺北市商業處","2725","商品標示：製造商的地址應可看出商品產地，故可否以製造商地址替代商品原產地。"
"40610664","教育文化類","臺北市政府體育局","1739","我們已有許多籃球館、網球場，為什麼辦理2017臺北世界大學運動會再去興建「臺北網球中心」、「臺北籃球館」？"
"39758400","交通捷運類","臺北市停車管理工程處","8128","身心障礙者持有加註車號專用停車位識別證，優惠規範為何？"
"40611222","教育文化類","臺北市政府體育局","1486","2017臺北世界大學運動會開閉幕為何規劃在臺北「大巨蛋」舉行？"
"39664226","原住民服務類","臺北市政府原住民族事務委員會","941","原住民學生生活津貼要如何申請？有家庭收入之限制嗎？"
"39664191","原住民服務類","臺北市政府原住民族事務委員會","908","設籍臺北市之原住民學生，就讀外縣市國中以上的學校，可以申請原住民學生交通補助費嗎？"
"39664190","原住民服務類","臺北市政府原住民族事務委員會","908","原住民學生營養午餐補助，如何申請？"
"40612514","教育文化類","臺北市政府體育局","1414","臺北「小巨蛋」在2017臺北世界大學運動會中規劃舉辦何種比賽？"
"40611868","教育文化類","臺北市政府體育局","1702","「臺北網球中心」在2017臺北世界大學運動會中規劃舉辦何種比賽？"
"40612513","教育文化類","臺北市政府體育局","1788","臺北市和平國小校舍暨附屬籃球館新建工程在2017臺北世界大學運動會中規劃舉辦何種比賽？"
"917711","觀光休閒;大眾傳播;新聞服務類","臺北市政府觀光傳播局","2020","請問「臺北市觀光活動補助」申請規定及收件時間？"
"41950095","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","1045","身心障礙等級重新鑑定或變更，該如何辦理，應備何文件？"
"41950094","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","1269","持有重大傷病證明卡者可否申請身心障礙證明(手冊)？"
"41950093","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","1333","持有身心障礙手冊可申請那些服務或補助？"
"40614460","教育文化類","臺北市政府體育局","1304","臺北市為何要提供2017臺北世界大學運動會參賽選手優惠補助？"
"39211104","警政服務類","臺北市政府警察局交通警察大隊","3050","發生交通事故，如未攜帶行車執照及駕駛執照可否施予勸導？"
"39210718","警政服務類","臺北市政府警察局交通警察大隊","55606","酒測值多少會被取締？罰鍰多少？"
"188700","生活安全;警政服務類","臺北市政府警察局交通警察大隊","5958","對於交通違規不服，救濟管道為何?"
"40615102","教育文化類","臺北市政府體育局","1513","臺北市是2017臺北世界大學運動會主辦城市，市政府要如何培訓本市選手在主場有優異表現？"
"4564615","原住民服務類","臺北市政府原住民族事務委員會","1339","請問家裡若突然發生變故（例如家人生重病、過世…等），可以申請急難救助嗎？"
"4564612","原住民服務類","臺北市政府原住民族事務委員會","1456","請問就托兒童托育中心(安親班) 申請托育補助時，必須檢附族語證明嗎？"
"4564605","原住民服務類","臺北市政府原住民族事務委員會","1660","原住民中低收入家庭租屋補助要如何申請?有何資格限制?"
"4564603","原住民服務類","臺北市政府原住民族事務委員會","1447","請問臺北市市民在承租房子有什麼補助措施？"
"4564598","原住民服務類","臺北市政府原住民族事務委員會","1116","中低收入原住民，若需進行房屋修繕，有什麼補助可予以協助?"
"4564596","原住民服務類","臺北市政府原住民族事務委員會","1157","臺北市原住民若需購買或修繕房屋，臺北市政府可有相關補助措施?"
"4564345","原住民服務類","臺北市政府原住民族事務委員會","1141","要如何申請原住民手工藝品認證？"
"4564069","原住民服務類","臺北市政府原住民族事務委員會","1240","原住民設立勞動合作社補助的規定有哪些？"
"4564067","原住民服務類","臺北市政府原住民族事務委員會","1258","要如何申請貸款利息補貼？"
"4564065","原住民服務類","臺北市政府原住民族事務委員會","1234","要如何申請學費及材料費補助？"
"4564062","原住民服務類","臺北市政府原住民族事務委員會","1321","要如何申請職業訓練生活津貼？"
"4563924","原住民服務類","臺北市政府原住民族事務委員會","1208","如何登記廠商求才登記表？"
"40615106","教育文化類","臺北市政府體育局","1231","臺北市既然辦理2017臺北世界大學運動會，市民可以透過哪些管道了解相關訊息？"
"39066027","交通運輸;交通捷運類","臺北市公共運輸處業務稽查科","743","臺北市政府辦理之「臺北.公車.悅讀趣」活動內容。"
"12691128","交通運輸;交通捷運類","臺北市公共運輸處","4967","打開臺北市公共運輸處E-BUS網頁(http://www.e-bus.taipei.gov.tw/)點選新北市路線卻無法看到路線圖及公車預估到站資訊？"
"12690727","交通運輸;交通捷運類","臺北市公共運輸處","2947","打開臺北市公共運輸處E-BUS網頁(http://www.e-bus.taipei.gov.tw/)點選路線卻無法看到路線圖及公車預估到站資訊？"
"40615108","教育文化類","臺北市政府體育局","1296","2017臺北世界大學運動會籌辦期間將遇上市長改選，會不會因此影響賽會辦理？"
"7789877","警政服務類","臺北市政府警察局","3585","請問如何防範詐騙？"
"40615111","教育文化類","臺北市政府體育局","4566","2017臺北世界大學運動會是否會招募志工？"
"40615113","教育文化類","臺北市政府體育局","1396","2017臺北世界大學運動會代言人是誰？"
"38770854","環保生態;建設服務類","臺北市政府產業發展局公用事業科","5606","太陽光電系統設置條件有哪些？"
"38748761","觀光休閒;消防服務類","臺北市政府消防局","1214","本市水域遊憩活動管理單位？"
"38748205","觀光休閒;消防服務類","臺北市政府消防局","856","本市禁止水域遊憩活動之範圍、時間及行為？"
"38748202","觀光休閒;消防服務類","臺北市政府消防局","852","本市可從事之水域遊憩活動種類為何？"
"38747884","觀光休閒;消防服務類","臺北市政府消防局","807","本市水域遊憩活動相關規定及法令依據為何？"
"1144672","公用事業類","臺北自來水事業處","10638","「北投青磺名湯」的經營公司、地址、營業時間、電話及門票收費?"
"38546687","環保生態;環保服務類","臺北市政府環境保護局第一科","2166","目前「室內空氣品質管理法」及其相關法規有那些?目前施行狀況為何?"
"38386415","環保生態;環保服務類","臺北市政府環境保護局第一科","1909","公私場所若有需要協助室內空品檢驗，環保局如何協助?"
"38385838","環保生態;環保服務類","臺北市政府環境保護局第一科","2180","「室內空氣品質管理法」於101年11月23日之施行，環保局有何因應作法？"
"38385262","環保生態;環保服務類","臺北市政府環境保護局第一科","1605","臺北市環保局之室內空品管理技術輔導團如何運作?如何申請?"
"38385254","環保生態;環保服務類","臺北市政府環境保護局第一科","2257","如何取得「臺北市公共場所室內空氣品質自主管理認證」?"
"38384698","環保生態;環保服務類","臺北市政府環境保護局第一科","1794","非屬公眾聚集之私人場域需要符合「室內空氣品質管理法」之室內空氣品質標準嗎?"
"38384669","環保生態;環保服務類","臺北市政府環境保護局第一科","1799","非屬「室內空氣品質管理法」之公告場所需要符合該法室內空氣品質標準嗎?"
"38384663","環保生態;環保服務類","臺北市政府環境保護局第一科","1874","公告場所不符合室內空氣品質標準之罰則為何?"
"38384658","環保生態;環保服務類","臺北市政府環境保護局第一科","1912","「室內空氣品質管理法」之公告場所依法有何義務?"
"38384084","環保生態;環保服務類","臺北市政府環境保護局第一科","2113","何謂「室內空氣品質管理法」之公告場所?目前公告場所位於臺北市的有哪些?"
"38383499","環保生態;環保服務類","臺北市政府環境保護局第一科","1802","除環保署之外，是否有其他與「室內空氣品質管理法」相關的單位?"
"38383494","環保生態;環保服務類","臺北市政府環境保護局第一科","1729","「室內空氣品質管理法」之主管機關為何?"
"38382909","環保生態;環保服務類","臺北市政府環境保護局第一科","5027","「室內空氣品質管理法」所指之室內空氣污染物有哪些?目前標準為何?"
"38382899","環保生態;環保服務類","臺北市政府環境保護局第一科","2035","何謂「室內空氣品質」?"
"38382893","環保生態;環保服務類","臺北市政府環境保護局第一科","1892","「室內空氣品質管理法」管制之公眾場所有哪些類別?各類別之場所不論規模都要被列管嗎?"
"38382316","環保生態;環保服務類","臺北市政府環境保護局第一科","1653","「室內空氣品質管理法」之管制對象為何?管制方式為何?"
"38379403","環保生態;環保服務類","臺北市政府環境保護局第一科","1677","「室內空氣品質管理法」何時公告?何時施行?"
"911028","交通運輸;交通捷運類","臺北大眾捷運股份有限公司","2324","旅客在車廂內身體不適須緊急醫療，司機員如何處理？"
"911026","交通運輸;交通捷運類","臺北大眾捷運股份有限公司","2644","司機員鳴笛時機？"
"38223247","交通捷運類","臺北市交通事件裁決所","3641","未滿十八歲駕駛小型車或機車，應如何辦理?"
"38059553","環保生態;環保服務類","臺北市政府環境保護局第一科","1711","從哪裡可以知道農曆初二、十六加收本市鄰里間金銀紙錢收運及集中焚燒服務的地點及時間?"
"38059552","環保生態;環保服務類","臺北市政府環境保護局第一科","1819","民眾要如何參加農曆初二、十六加收本市鄰里間金銀紙錢收運及集中焚燒服務?"
"38058984","環保生態;環保服務類","臺北市政府環境保護局第一科","1653","參加農曆初二、十六加收本市鄰里間金銀紙錢收運及集中焚燒服務對象?"
"38058981","環保生態;環保服務類","臺北市政府環境保護局第一科","1697","農曆初二、十六加收本市鄰里間金銀紙錢收運及集中焚燒服務從何時開始?"
"37649393","警政服務類","臺北市政府警察局","2594","少年飲酒、供應少年酒類是否違法?警方處理之流程？"
"37649392","警政服務類","臺北市政府警察局","4652","擔任保全人員之資格限制及僱用人員送審規定為何？"
"37597743","公共建設;地政服務類","臺北市政府地政局地價科","14206","不動產成交案件實價登錄之申報義務人為何？"
"37199471","綜合行政;民政區政類","臺北市政府民政局戶籍行政科","2127","當申請電訊網路電話服務退款時，對方要求提供身分證影本及空白證號與膠膜號，請問可以不提供空白證號與膠膜號嗎？"
"37197308","環保生態;環保服務類","臺北市政府環境保護局第五科","2960","舊書是否可以回收？"
"37155126","生活安全;環保生態;環保服務類","臺北市政府環境保護局第二科","2250","如何維護管理飲用水連續供水固定設備?"
"37155123","生活安全;環保生態;環保服務類","臺北市政府環境保護局第二科","1900","環保局所列管之飲用水連續供水固定設備定義為何?"
"1610580","城市概況;市政服務類","臺北市政府主計處","3227","目前臺北市編有哪些物價指數？如何取得指數資料？"
"915460","環保生態;環保服務類","臺北市政府環境保護局第三科","3698","何謂違規張貼廣告?環保局之處理依據為何?有否合法之張貼廣告?"
"915452","環保生態;環保服務類","臺北市政府環境保護局第三科","2900","請問本市道路懸掛旗幟如何申請？有何相關規定？"
"915446","環保生態;環保服務類","臺北市政府環境保護局衛生稽查大隊","9992","檢舉民眾亂丟垃圾或張貼廣告物等行為，是否可以領取獎金?可以向誰檢舉?"
"915401","環保生態;環保服務類","臺北市政府環境保護局第三科","2431","業者於住戶外牆張貼廣告，如業者被檢舉時，住戶需負連帶責任嗎？請問何處可以查詢到法條？"
"13418311","城市概況;市政服務類","臺北市政府主計處","3389","目前臺北市是否有辦理「家庭收支調查」？其調查期間、對象、目的及內容為何？如何取得調查結果？"
"1610622","城市概況;市政服務類","臺北市政府主計處","4477","何謂家庭所得5等分位差距倍數？"
"1610600","城市概況;市政服務類","臺北市政府主計處","3021","消費者物價指數查價範圍為何？是否包括房地產、工資及股票價格在內？"
"1610597","城市概況;市政服務類","臺北市政府主計處","4020","何謂物價指數？何以現編物價指數所顯示的物價變動趨勢常與大眾的感受不同？"
"37001626","交通捷運類","臺北市政府交通局","3152","使用youbike 微笑單車，交易紀錄異常，該怎麼處理?"
"37001625","交通捷運類","臺北市政府交通局","4513","使用youbike 微笑單車，車輛歸還刷卡後，面板顯示未歸還車輛(異常2借車中)該怎麼辦?"
"36643987","警政服務類","臺北市政府警察局刑事警察大隊","1186","我目前在中古手機商行，手邊沒有電腦，請問可以線上幫我立即查詢是否為失竊、被盜搶或遺失之手機嗎?"
"36643986","警政服務類","臺北市政府警察局刑事警察大隊","1335","請問我如何使用網頁「手機序號查詢」功能呢?"
"36643983","警政服務類","臺北市政府警察局刑事警察大隊","1027","如果我申請臺北市政府警察局的手機建檔方案登錄建檔並開放供人查詢功能後，個資可能外洩嗎?"
"36643979","警政服務類","臺北市政府警察局刑事警察大隊","1054","請問臺北市政府警察局的手機建檔方案要如何登錄建檔呢?需要收費嗎?"
"36643413","警政服務類","臺北市政府警察局刑事警察大隊","1086","請問臺北市政府警察局的手機建檔方案對象是否僅限臺北市市民呢?"
"36628624","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","2305","民眾前往醫美診所進行微整形術後，發生爭議有何管道進行申訴反映，上述情形是否可歸類為醫療爭議。"
"911023","交通運輸;交通捷運類","臺北大眾捷運股份有限公司","3788","列車停靠各站月臺開關門時間？"
"41890646","社會福利;社會福利類","臺北市政府社會局身心障礙者福利科","1466","生活輔具 (器具補助、輔具服務)應備資料"
"36019765","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","2387","美白針、PRP、自體幹細胞、冷凍溶脂是可以刊登的嗎？"
"36019763","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","2026","美容師或護理人員可以做雷射、超音波等醫療儀器嗎？"
"36019762","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","2088","未經醫師看診，直接由護士打針、美容師執行美容業務或術後僅由美容師保養，是否合法？"
"36019715","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","2040","未依規定開立收據、未立即交付收據或事後才補發收據，是否合法？"
"36019195","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","1888","與銀行合作推信用貸款（費用先以信用卡刷全額），是否合法？"
"36019194","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","2047","買了療程後被強迫推銷應包裝在一起的後續護理療程及保養品，是否合法？"
"36019190","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","1951","預收訂金、預購單、分期付款等，是否可行？"
"36019189","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","2072","診所的廣告可以刊登治療前及治療後或私密處整形術前、術後的照片嗎?"
"36018623","醫療保健;衛生服務類","臺北市政府衛生局醫護管理處","1895","何為醫學美容？"
"35993221","觀光休閒;新聞服務類","臺北市政府觀光傳播局","1633","溫泉會館之業者或相關店家，應該如何加入溫泉季活動推廣？"
"35938968","交通捷運類","臺北市政府交通局","2293","微笑單車系統、車柱、車輛故障處理方式"
"35936129","環保生態;環保服務類","臺北市政府環境保護局第三科","2682","為什麼家用垃圾包不可以丟在行人專用垃圾埇，依據那一條規定?"
"35486877","民政區政類","臺北市政府民政局戶籍行政科","2488","大陸配偶團聚至初設戶籍登記流程表"
"35486875","民政區政類","臺北市政府民政局人口政策科","3178","外國籍人士與國人結婚申請歸化中華民國國籍暨戶籍登記流程表"
"35485730","教育學習;市政服務類","臺北市政府資訊局綜合企劃組","1686","請問如何前往內湖教室路線?"
"35386865","民政區政類","臺北市政府民政局人口政策科","2789","外籍配偶離婚後如有小孩監護權，要如何取得身分證？"
"35386277","民政區政類","臺北市政府民政局人口政策科","2724","外籍配偶離婚後，要如何取得身分證？"
"1062628","交通運輸;交通捷運類","臺北市公共運輸處大眾運輸科","1585","公車專用道有無特定時間開放大小客車行駛？"
"1062050","交通運輸;交通捷運類","臺北市公共運輸處業務稽查科","2652","搭乘公車時，可以攜帶寵物嗎？"
"1020823","交通運輸;交通捷運類","臺北市公共運輸處一般運輸科","1402","營業車輛過戶申請應備申請文件為何？"
"1001217","交通捷運類","臺北市公共運輸處綜合規劃科","1299","購買學生悠遊卡時，是否要出示學生證？"
"1000659","交通捷運類","臺北市公共運輸處綜合規劃科","5072","若在搭乘公車時，一般悠遊卡遭鎖卡時，該如何處理？並可請誰協助解卡？"
"999665","交通捷運類","臺北市公共運輸處一般運輸科","1478","若家人有必要陪同身障者坐復康巴士，需另加費用嗎?"
"996319","交通運輸;交通捷運類","臺北市公共運輸處一般運輸科","1496","索取敬老愛心車隊車資收據用途為何?"
"913379","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處","2557","汽車運輸業(計程車客運業)停車場讓受申請應備申請文件為何?"
"913378","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處一般運輸科","1137","汽車運輸業申請設置停車場應備申請文件為何?"
"913366","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處一般運輸科","1126","汽車運輸業停、歇業申請應備證件為何?"
"913364","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處","3356","汽車運輸業(計程車客運業)立案申請應備申請文件為何?"
"913358","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處一般運輸科","1344","在哪裡搭船？(碼頭分布位置)"
"913343","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處大眾運輸科","1703","貓空及陽明山遊園公車車資多少?"
"913342","觀光休閒;交通運輸;交通捷運類","臺北市公共運輸處一般運輸科","1193","貓空纜車營運時間為何?"
"35088204","民政區政類","臺北市政府客家事務委員會","2192","何謂「臺北客家義民嘉年華」？"
"34578778","交通捷運類","臺北市公共運輸處綜合規劃科","1900","反映低地板公車內部設計不良、座位設置不當、乘車座位變少"
"34437172","警政服務類","臺北市政府警察局","3652","腳踏車在河濱公園的自行車道互撞，算不算道路交通事故？"
"34437171","警政服務類","臺北市政府警察局","28111","家庭暴力保護令之種類及申請方式？"
"34247067","交通捷運類","臺北市政府交通局交通治理科","2788","什麼是YouBike微笑單車？"
"34246751","交通捷運類","臺北市政府交通局交通治理科","3064","我要怎麼做才能使用YouBike微笑單車服務？"
"34246735","交通捷運類","臺北市政府交通局運輸管理科","38352","YouBike微笑單車租車費用怎麼計算？"
"34246732","交通捷運類","臺北市政府交通局交通治理科","2336","YouBike微笑單車需要押金嗎？"
"34246731","交通捷運類","臺北市政府交通局運輸管理科","2268","微笑單車目前有多少租賃站？有多少車輛？"
"34246729","交通捷運類","臺北市政府交通局交通治理科","4952","YouBike有服務中心嗎？地點在那裡？服務時間？"
"34246726","交通捷運類","臺北市政府交通局交通治理科","2825","要如何查詢YouBike微笑單車各站點位置？以及如何得知各站的車輛數、車位數？"
"34246725","交通捷運類","臺北市政府交通局交通治理科","2832","YouBike微笑單車營運時間"
"34246724","交通捷運類","臺北市政府交通局交通治理科","4618","於YouBike微笑單車場站如何操作借車和還車？"
"34246722","交通捷運類","臺北市政府交通局交通治理科","2230","刷卡後未取車，是否會扣錢？"
"34246719","交通捷運類","臺北市政府交通局交通治理科","2151","已經刷了卡，卻無法取出微笑單車，應如何辦理?"
"34246140","交通捷運類","臺北市政府交通局交通治理科","1934","我刷了卡，但面板上出現了錯誤訊息，請問該怎麼辦？"
"34246139","交通捷運類","臺北市政府交通局交通治理科","2445","借出YouBike後發現車輛有問題，如煞車失靈、輪胎沒氣等，該怎麼辦？會不會要求我負賠償責任？"
"34246137","交通捷運類","臺北市政府交通局交通治理科","2143","1張卡片可以借用幾台車？"
"34246135","交通捷運類","臺北市政府交通局交通治理科","2625","騎車時，如果要臨時停車卻沒有租賃站，該如何是好？如果車輛遭竊該怎麼辦？"
"34246132","交通捷運類","臺北市政府交通局交通治理科","2178","隨車鎖的鑰匙若遺失，應如何處理"
"34246131","交通捷運類","臺北市政府交通局交通治理科","2229","騎車時，若遇到車輛爆胎等故障情形，該怎麼辦？"
"34246130","交通捷運類","臺北市政府交通局交通治理科","2314","YouBike是否有使用時間上的限制？"
"34246129","交通捷運類","臺北市政府交通局交通治理科","7161","還車時，如果租賃站沒位子可以還車時該怎麼辦？"
"34246006","交通捷運類","臺北市政府交通局交通治理科","29322","若是註冊YouBike的悠遊卡遺失時該怎麼辦？會不會影響我的權益？"
"34245548","交通捷運類","臺北市政府交通局交通治理科","2110","YouBike有沒有提供安全帽？"
"34245547","交通捷運類","臺北市政府交通局交通治理科","1973","我要如何查詢我的使用紀錄？"
"34245546","交通捷運類","臺北市政府交通局交通治理科","3973","使用YouBike還車時，若卡片餘額不足該怎麼辦？"
"34245544","交通捷運類","臺北市政府交通局交通治理科","2289","YouBike還會再增加站位嗎？"
"33775373","教育文化類","臺北市政府教育局軍訓室","3749","學校老師的管教權有哪些？"
"33775371","教育文化類","臺北市政府教育局軍訓室","453","校園霸凌處理流程為何？"
"33775143","教育文化類","臺北市政府教育局軍訓室","3164","經過學校輔導仍無法改善學生行為時該如何處置？"
"33775135","教育文化類","臺北市政府教育局軍訓室","3142","校園霸凌事件行為人家長或法定代理人應負哪些法律責任？"
"33775133","教育文化類","臺北市政府教育局軍訓室","3483","校園霸凌事件的反映申訴管道為何？"
"33774540","教育文化類","臺北市政府教育局軍訓室","5101","校園霸凌事件行為人可能要負哪些法律責任？"
"33774538","教育文化類","臺北市政府教育局軍訓室","3032","申請人或行為人提出申復時，學校應如何處理？"
"33774537","教育文化類","臺北市政府教育局軍訓室","3113","校園霸凌事件之當事人不服學校調查處理結果時，可循那些途徑解決？"
"33774535","教育文化類","臺北市政府教育局軍訓室","3063","學校於完成疑似校園霸凌事件之調查處理後，應將結果通知何人？"
"33774214","教育文化類","臺北市政府教育局軍訓室","3057","學校於完成調查後，確認非校園霸凌事件時，其處理程序為何？"
"33773946","教育文化類","臺北市政府教育局軍訓室","3395","各校校園霸凌事件確認個案之處裡程序為何？"
"33773944","教育文化類","臺北市政府教育局軍訓室","3281","校園霸凌事件之行為人於學校調查後喪失原身分，調查學校是否停止調查？"
"33773943","教育文化類","臺北市政府教育局軍訓室","3131","校園霸凌事件是否應進行司法調查程序，而停止調查？"
"33773940","教育文化類","臺北市政府教育局軍訓室","3389","校園霸凌事件之申請人撤回申請調查時，學校可否繼續調查？"
"33773939","教育文化類","臺北市政府教育局軍訓室","3095","校園霸凌事件調查處理資料，是否可以交由當事人或協助調查之人閱覽？"
"33773935","教育文化類","臺北市政府教育局軍訓室","3304","學校調查處理校園霸凌事件時，相關資料是否要保密？"
"33773752","教育文化類","臺北市政府教育局軍訓室","3444","學校調查處理校園霸凌事件時，為釐清事實，是否可以請行為人與被霸凌人對質？"
"33773616","教育文化類","臺北市政府教育局軍訓室","3414","調查校園霸凌事件時，校方注意事項為何？"
"33773010","教育文化類","臺北市政府教育局軍訓室","3286","校園霸凌事件調查處理過程中，保障行為人或被霸凌人之措施為何？"
"33772671","教育文化類","臺北市政府教育局軍訓室","3219","校園霸凌事件之行為人已非調查學校或參與調查學校的學生時，調查學校應如何處理？"
"33772415","教育文化類","臺北市政府教育局軍訓室","3350","校園霸凌事件之行為人分屬不同學校時，其調查權歸屬為何？"
"33772412","教育文化類","臺北市政府教育局軍訓室","3813","校園霸凌事件申請調查或檢舉之書面內容為何？"
"33772410","教育文化類","臺北市政府教育局軍訓室","3838","校園霸凌事件申請調查或檢舉程序為何？"
"33482823","教育文化類","臺北市立兒童育樂中心","1822","問：請問團體參觀兒童育樂中心，遊覽車可停何處方便團體入園?"
"912385","都市發展;公共建設;地政服務類","臺北市政府地政局地價科","13093","土地徵收條例第30條修正後，土地徵收地價補償方式有何改變？"
"32721519","工務服務類","臺北市政府工務局","3327","有關「臺北市工程專家諮詢服務團」及「臺北市水土保持服務團」提供諮詢時間、電話、項目等事項為何？"
"32430772","建設服務類","臺北市政府產業發展局公用事業科","5782","申請溫泉標準檢測若不合格，該怎麼辦？"
"32310217","民政區政類","臺北市政府客家事務委員會","1694","「臺北市客家文化主題公園」相關常見問題"
"27755515","教育學習;社會福利;教育文化類","臺北市政府教育局中等教育科","3298","公立高中學生是否可申請高中職免學費方案?"
"20789506","教育學習;社會福利;教育文化類","臺北市政府教育局中等教育科","5096","同時申請高中職免學費方案補助及就學貸款之助學措施，核貸額度應為多少？"
"20789504","教育學習;社會福利;教育文化類","臺北市政府教育局中等教育科","3676","已獲得高中職免學費方案補助款的學生，因故休學、退學要退回補助款嗎？"
"20789502","教育學習;社會福利;教育文化類","臺北市政府教育局中等教育科","3606","高中職免學費方案家戶年所得採計那一年度？學生若有疑義該如何辦理？"
"20788894","教育學習;社會福利;教育文化類","臺北市政府教育局中等教育科","5979","高級中等學校免學費方案重讀(復學)的學生是否可以申請補助？"
